Category,Region,Inventory Level,Price,Discount,Weather Condition,Promotion,Demand,Product_UID,Weekday
Furniture,East,56,89.99,10,Sunny,0,78,S003_P0012,Wednesday
Groceries,East,623,81.04,25,Sunny,1,244,S003_P0013,Wednesday
Groceries,East,76,104.85,5,Sunny,0,129,S003_P0014,Wednesday
Groceries,East,431,86.14,20,Sunny,1,128,S003_P0015,Wednesday
Electronics,East,250,120.66,15,Sunny,1,199,S003_P0016,Wednesday
Furniture,East,301,81.34,25,Sunny,1,32,S003_P0017,Wednesday
Furniture,East,426,129.9,10,Sunny,0,95,S003_P0018,Wednesday
Groceries,East,133,60.98,0,Sunny,0,130,S003_P0019,Wednesday
Clothing,East,823,79.66,5,Sunny,0,117,S003_P0020,Wednesday
Groceries,West,147,10.14,0,Snowy,0,58,S004_P0001,Wednesday
Groceries,West,309,18.98,0,Snowy,0,64,S004_P0002,Wednesday
Furniture,West,303,102.02,25,Snowy,1,53,S004_P0003,Wednesday
Groceries,West,579,41.55,10,Snowy,0,55,S004_P0004,Wednesday
Clothing,West,260,61.35,10,Snowy,0,62,S004_P0005,Wednesday
Groceries,West,112,28.22,10,Snowy,0,42,S004_P0006,Wednesday
Groceries,West,231,31.26,10,Snowy,0,161,S004_P0007,Wednesday
Furniture,West,79,73.72,20,Snowy,1,43,S004_P0008,Wednesday
Clothing,West,173,87.77,25,Snowy,1,99,S004_P0009,Wednesday
Groceries,West,543,26.1,15,Snowy,1,153,S004_P0010,Wednesday
Clothing,West,853,70.22,0,Snowy,0,131,S004_P0011,Wednesday
Electronics,West,83,101.86,5,Snowy,0,74,S004_P0012,Wednesday
Groceries,West,559,22.15,10,Snowy,1,140,S004_P0013,Wednesday
Furniture,West,108,170.1,5,Snowy,0,78,S004_P0014,Wednesday
Furniture,West,240,83.75,25,Snowy,1,101,S004_P0015,Wednesday
Furniture,West,284,109.64,10,Snowy,1,69,S004_P0016,Wednesday
Clothing,West,153,94.57,20,Snowy,1,141,S004_P0017,Wednesday
Furniture,West,81,145.49,10,Snowy,0,61,S004_P0018,Wednesday
Clothing,West,140,58.77,5,Snowy,0,89,S004_P0019,Wednesday
Furniture,West,125,137.14,10,Snowy,0,104,S004_P0020,Wednesday
Groceries,North,127,12.5,5,Snowy,0,127,S005_P0001,Wednesday
Electronics,North,134,38.33,10,Snowy,0,88,S005_P0002,Wednesday
Toys,North,127,25.56,20,Snowy,1,96,S005_P0003,Wednesday
Groceries,North,179,7.6,5,Snowy,0,110,S005_P0004,Wednesday
Groceries,North,170,15.94,10,Snowy,0,107,S005_P0005,Wednesday
Groceries,North,627,66.81,0,Snowy,0,135,S005_P0006,Wednesday
Groceries,North,288,91.67,0,Snowy,0,116,S005_P0007,Wednesday
Groceries,North,161,54.35,20,Snowy,1,106,S005_P0008,Wednesday
Groceries,North,485,98.4,20,Snowy,1,184,S005_P0009,Wednesday
Groceries,North,717,46.75,25,Snowy,1,111,S005_P0010,Wednesday
Electronics,North,244,80.36,5,Snowy,0,95,S005_P0011,Wednesday
Furniture,North,343,113.59,5,Snowy,0,40,S005_P0012,Wednesday
Groceries,North,171,66.83,15,Snowy,1,99,S005_P0013,Wednesday
Furniture,North,336,147.2,5,Snowy,0,56,S005_P0014,Wednesday
Groceries,North,274,50.06,10,Snowy,1,131,S005_P0015,Wednesday
Toys,North,338,32.37,10,Snowy,1,103,S005_P0016,Wednesday
Toys,North,125,33.71,25,Snowy,1,135,S005_P0017,Wednesday
Clothing,North,149,23.43,10,Snowy,0,136,S005_P0018,Wednesday
Furniture,North,213,133.7,10,Snowy,0,93,S005_P0019,Wednesday
Toys,North,232,31.45,10,Snowy,0,117,S005_P0020,Wednesday
Electronics,North,133,54.01,20,Cloudy,1,77,S001_P0001,Thursday
Clothing,North,192,62.77,25,Cloudy,1,161,S001_P0002,Thursday
Clothing,North,655,57.76,20,Cloudy,1,189,S001_P0003,Thursday
Electronics,North,111,93.82,15,Cloudy,1,86,S001_P0004,Thursday
Groceries,North,798,49.79,25,Cloudy,1,117,S001_P0005,Thursday
Toys,North,75,35.52,5,Cloudy,0,68,S001_P0006,Thursday
Groceries,North,625,27.05,10,Cloudy,0,162,S001_P0007,Thursday
Electronics,North,144,42.2,10,Cloudy,1,93,S001_P0008,Thursday
Clothing,North,210,98.3,5,Cloudy,0,143,S001_P0009,Thursday
Furniture,North,255,123.69,5,Cloudy,0,65,S001_P0010,Thursday
Furniture,North,201,165.58,5,Cloudy,0,80,S001_P0011,Thursday
Groceries,North,119,72.8,10,Cloudy,0,76,S001_P0012,Thursday
Toys,North,137,29.52,25,Cloudy,1,150,S001_P0013,Thursday
Groceries,North,187,69.54,5,Cloudy,0,84,S001_P0014,Thursday
Toys,North,112,12.83,20,Cloudy,1,94,S001_P0015,Thursday
Groceries,North,438,34.31,5,Cloudy,0,77,S001_P0016,Thursday
Toys,North,200,20.88,5,Cloudy,0,70,S001_P0017,Thursday
Groceries,North,191,68.97,5,Cloudy,0,139,S001_P0018,Thursday
Furniture,North,79,105.95,10,Cloudy,0,72,S001_P0019,Thursday
Furniture,North,909,158.84,0,Cloudy,0,149,S001_P0020,Thursday
Groceries,South,471,70.39,10,Cloudy,1,87,S002_P0001,Thursday
Toys,South,37,32.83,25,Cloudy,1,172,S002_P0002,Thursday
Groceries,South,348,66.66,20,Cloudy,1,107,S002_P0003,Thursday
Groceries,South,286,41.8,20,Cloudy,1,151,S002_P0004,Thursday
Electronics,South,403,90.28,20,Cloudy,1,161,S002_P0005,Thursday
Clothing,South,143,61.84,10,Cloudy,0,94,S002_P0006,Thursday
Toys,South,590,32.86,0,Cloudy,0,141,S002_P0007,Thursday
Groceries,South,151,21.86,25,Cloudy,1,137,S002_P0008,Thursday
Groceries,South,405,52.41,0,Cloudy,0,37,S002_P0009,Thursday
Groceries,South,227,82.99,10,Cloudy,0,110,S002_P0010,Thursday
Groceries,South,598,89.74,0,Cloudy,0,66,S002_P0011,Thursday
Electronics,South,287,53.12,10,Cloudy,0,52,S002_P0012,Thursday
Groceries,South,95,19.73,20,Cloudy,1,115,S002_P0013,Thursday
Electronics,South,694,124.3,0,Cloudy,0,94,S002_P0014,Thursday
Clothing,South,830,69.92,20,Cloudy,1,158,S002_P0015,Thursday
Clothing,South,476,82.25,5,Cloudy,0,74,S002_P0016,Thursday
Toys,South,665,22.33,0,Cloudy,0,99,S002_P0017,Thursday
Clothing,South,107,25.62,10,Cloudy,0,87,S002_P0018,Thursday
Clothing,South,886,87.7,5,Cloudy,0,112,S002_P0019,Thursday
Furniture,South,201,148.49,5,Cloudy,0,115,S002_P0020,Thursday
Toys,East,79,16.75,20,Cloudy,1,150,S003_P0001,Thursday
Groceries,East,862,54.31,25,Cloudy,1,165,S003_P0002,Thursday
Electronics,East,190,87.71,25,Cloudy,1,167,S003_P0003,Thursday
Groceries,East,40,20.22,25,Cloudy,1,131,S003_P0004,Thursday
Toys,East,274,19.83,15,Cloudy,1,88,S003_P0005,Thursday
Toys,East,135,37.28,0,Cloudy,0,80,S003_P0006,Thursday
Groceries,East,1085,15.91,0,Cloudy,0,91,S003_P0007,Thursday
Clothing,East,190,118.15,20,Cloudy,1,179,S003_P0008,Thursday
Groceries,East,277,44.63,5,Cloudy,0,57,S003_P0009,Thursday
Groceries,East,290,31.09,10,Cloudy,0,62,S003_P0010,Thursday
Electronics,East,317,116.5,0,Cloudy,0,78,S003_P0011,Thursday
Furniture,East,135,88.13,5,Cloudy,0,44,S003_P0012,Thursday
Groceries,East,472,76.86,20,Cloudy,1,175,S003_P0013,Thursday
Groceries,East,332,116.58,0,Cloudy,0,148,S003_P0014,Thursday
Groceries,East,326,67.87,25,Cloudy,1,61,S003_P0015,Thursday
Electronics,East,449,122.63,5,Cloudy,0,162,S003_P0016,Thursday
Furniture,East,1035,116.81,0,Cloudy,0,50,S003_P0017,Thursday
Furniture,East,366,114.45,10,Cloudy,0,46,S003_P0018,Thursday
Groceries,East,119,53.69,10,Cloudy,0,106,S003_P0019,Thursday
Clothing,East,710,106.11,0,Cloudy,0,202,S003_P0020,Thursday
Groceries,West,774,12.04,15,Cloudy,1,182,S004_P0001,Thursday
Groceries,West,627,18.33,15,Cloudy,1,101,S004_P0002,Thursday
Furniture,West,265,139.52,15,Cloudy,1,107,S004_P0003,Thursday
Groceries,West,540,48.59,15,Cloudy,1,101,S004_P0004,Thursday
Clothing,West,217,76.94,25,Cloudy,1,196,S004_P0005,Thursday
Groceries,West,359,34.83,5,Cloudy,0,84,S004_P0006,Thursday
Groceries,West,125,28.86,5,Cloudy,0,115,S004_P0007,Thursday
Furniture,West,96,90.67,15,Cloudy,1,82,S004_P0008,Thursday
Clothing,West,611,123.61,5,Cloudy,0,133,S004_P0009,Thursday
Groceries,West,433,25.28,0,Cloudy,0,90,S004_P0010,Thursday
Clothing,West,735,74.63,0,Cloudy,0,171,S004_P0011,Thursday
Electronics,West,83,104.96,10,Cloudy,0,84,S004_P0012,Thursday
Groceries,West,414,18.68,15,Cloudy,1,103,S004_P0013,Thursday
Furniture,West,227,180.69,0,Cloudy,0,81,S004_P0014,Thursday
Furniture,West,135,72.05,25,Cloudy,1,72,S004_P0015,Thursday
Furniture,West,212,101.18,5,Cloudy,0,47,S004_P0016,Thursday
Clothing,West,224,98.56,5,Cloudy,0,99,S004_P0017,Thursday
Furniture,West,86,155.88,10,Cloudy,0,80,S004_P0018,Thursday
Clothing,West,167,57.42,5,Cloudy,0,82,S004_P0019,Thursday
Furniture,West,390,166.05,0,Cloudy,0,131,S004_P0020,Thursday
Groceries,North,35,11.6,20,Cloudy,1,160,S005_P0001,Thursday
Electronics,North,531,32.93,25,Cloudy,1,112,S005_P0002,Thursday
Toys,North,157,34.81,10,Cloudy,1,159,S005_P0003,Thursday
Groceries,North,170,7.98,15,Cloudy,1,146,S005_P0004,Thursday
Groceries,North,338,18.2,25,Cloudy,1,245,S005_P0005,Thursday
Groceries,North,476,62.84,10,Cloudy,0,150,S005_P0006,Thursday
Groceries,North,184,71.13,10,Cloudy,0,86,S005_P0007,Thursday
Groceries,North,132,52.44,10,Cloudy,1,76,S005_P0008,Thursday
Groceries,North,326,98.05,10,Cloudy,0,139,S005_P0009,Thursday
Groceries,North,611,58.98,10,Cloudy,0,127,S005_P0010,Thursday
Electronics,North,148,73.54,0,Cloudy,0,69,S005_P0011,Thursday
Furniture,North,319,110.32,5,Cloudy,0,33,S005_P0012,Thursday
Groceries,North,522,68.08,15,Cloudy,1,105,S005_P0013,Thursday
Furniture,North,284,162.82,0,Cloudy,0,56,S005_P0014,Thursday
Groceries,North,510,40.35,25,Cloudy,1,120,S005_P0015,Thursday
Toys,North,227,32.34,10,Cloudy,0,87,S005_P0016,Thursday
Toys,North,146,36.53,10,Cloudy,0,118,S005_P0017,Thursday
Clothing,North,169,20.33,10,Cloudy,0,106,S005_P0018,Thursday
Furniture,North,152,151.61,0,Cloudy,0,99,S005_P0019,Thursday
Toys,North,136,30.77,5,Cloudy,0,93,S005_P0020,Thursday
Electronics,North,232,58.29,5,Sunny,0,52,S001_P0001,Friday
Clothing,North,174,77.32,5,Sunny,0,169,S001_P0002,Friday
Clothing,North,455,56.92,10,Sunny,0,123,S001_P0003,Friday
Electronics,North,216,113.4,10,Sunny,1,127,S001_P0004,Friday
Groceries,North,667,69.51,0,Sunny,0,150,S001_P0005,Friday
Toys,North,13,39.8,0,Sunny,0,86,S001_P0006,Friday
Groceries,North,455,25.07,20,Sunny,1,158,S001_P0007,Friday
Electronics,North,42,37.15,5,Sunny,0,56,S001_P0008,Friday
Clothing,North,267,73.05,25,Sunny,1,123,S001_P0009,Friday
Furniture,North,214,124.61,10,Sunny,0,82,S001_P0010,Friday
Furniture,North,135,190.2,0,Sunny,0,106,S001_P0011,Friday
Groceries,North,278,92.76,15,Sunny,1,174,S001_P0012,Friday
Toys,North,142,30.28,15,Sunny,1,100,S001_P0013,Friday
Groceries,North,437,80.45,10,Sunny,0,148,S001_P0014,Friday
Toys,North,120,15.82,0,Sunny,0,90,S001_P0015,Friday
Groceries,North,378,47.23,5,Sunny,0,164,S001_P0016,Friday
Toys,North,130,22.44,10,Sunny,0,107,S001_P0017,Friday
Groceries,North,158,60.23,5,Sunny,0,111,S001_P0018,Friday
Furniture,North,66,112.66,10,Sunny,1,90,S001_P0019,Friday
Furniture,North,783,105.76,5,Sunny,0,56,S001_P0020,Friday
Groceries,South,391,74.65,5,Cloudy,0,74,S002_P0001,Friday
Toys,South,340,27.82,5,Cloudy,0,47,S002_P0002,Friday
Groceries,South,225,92.71,0,Cloudy,0,124,S002_P0003,Friday
Groceries,South,185,37.56,20,Cloudy,1,132,S002_P0004,Friday
Electronics,South,256,87.66,0,Cloudy,0,79,S002_P0005,Friday
Clothing,South,62,55.13,0,Cloudy,0,35,S002_P0006,Friday
Toys,South,439,23.51,25,Cloudy,1,125,S002_P0007,Friday
Groceries,South,117,23.44,10,Cloudy,0,101,S002_P0008,Friday
Groceries,South,373,70.05,15,Cloudy,1,175,S002_P0009,Friday
Groceries,South,114,79.83,10,Cloudy,0,98,S002_P0010,Friday
Groceries,South,553,93.35,0,Cloudy,0,77,S002_P0011,Friday
Electronics,South,940,54.15,25,Cloudy,1,110,S002_P0012,Friday
Groceries,South,290,22.57,15,Cloudy,1,139,S002_P0013,Friday
Electronics,South,591,120.26,0,Cloudy,0,70,S002_P0014,Friday
Clothing,South,652,69.12,10,Cloudy,0,114,S002_P0015,Friday
Clothing,South,428,108.75,10,Cloudy,0,184,S002_P0016,Friday
Toys,South,553,17.23,10,Cloudy,0,69,S002_P0017,Friday
Clothing,South,113,32.11,0,Cloudy,0,142,S002_P0018,Friday
Clothing,South,756,71.23,25,Cloudy,1,121,S002_P0019,Friday
Furniture,South,454,137.65,10,Cloudy,0,108,S002_P0020,Friday
Toys,East,248,14.45,10,Cloudy,0,81,S003_P0001,Friday
Groceries,East,711,62.22,0,Cloudy,0,113,S003_P0002,Friday
Electronics,East,203,89.42,0,Cloudy,0,80,S003_P0003,Friday
Groceries,East,256,20.87,25,Cloudy,1,142,S003_P0004,Friday
Toys,East,189,22.76,0,Cloudy,0,81,S003_P0005,Friday
Toys,East,175,35.56,10,Cloudy,0,82,S003_P0006,Friday
Groceries,East,1004,17.55,10,Cloudy,1,139,S003_P0007,Friday
Clothing,East,47,106.96,10,Cloudy,0,88,S003_P0008,Friday
Groceries,East,228,65.04,15,Cloudy,1,201,S003_P0009,Friday
Groceries,East,245,34.1,0,Cloudy,0,59,S003_P0010,Friday
Electronics,East,227,116.81,10,Cloudy,0,110,S003_P0011,Friday
Furniture,East,260,98.97,15,Cloudy,1,108,S003_P0012,Friday
Groceries,East,293,70.06,20,Cloudy,1,159,S003_P0013,Friday
Groceries,East,640,96.26,5,Cloudy,0,102,S003_P0014,Friday
Groceries,East,272,110.73,5,Cloudy,0,137,S003_P0015,Friday
Electronics,East,280,91.82,5,Cloudy,0,70,S003_P0016,Friday
Furniture,East,982,135.97,5,Cloudy,0,108,S003_P0017,Friday
Furniture,East,330,132.56,5,Cloudy,0,85,S003_P0018,Friday
Groceries,East,121,63.16,20,Cloudy,1,207,S003_P0019,Friday
Clothing,East,1470,73.49,10,Cloudy,0,108,S003_P0020,Friday
Groceries,West,664,12.75,0,Snowy,0,126,S004_P0001,Friday
Groceries,West,520,21.16,0,Snowy,0,111,S004_P0002,Friday
Furniture,West,179,132.41,5,Snowy,0,60,S004_P0003,Friday
Groceries,West,452,56.18,20,Snowy,1,191,S004_P0004,Friday
Clothing,West,280,88.64,0,Snowy,0,160,S004_P0005,Friday
Groceries,West,274,31.14,5,Snowy,0,67,S004_P0006,Friday
Groceries,West,19,33.27,20,Snowy,1,212,S004_P0007,Friday
Furniture,West,86,91.36,5,Snowy,0,68,S004_P0008,Friday
Clothing,West,482,110.45,20,Snowy,1,136,S004_P0009,Friday
Groceries,West,362,26.43,0,Snowy,0,104,S004_P0010,Friday
Clothing,West,564,65.77,0,Snowy,0,126,S004_P0011,Friday
Electronics,West,104,97.53,20,Snowy,1,97,S004_P0012,Friday
Groceries,West,324,21.47,20,Snowy,1,171,S004_P0013,Friday
Furniture,West,156,178.7,0,Snowy,0,93,S004_P0014,Friday
Furniture,West,356,82.62,5,Snowy,0,46,S004_P0015,Friday
Furniture,West,158,113.15,0,Snowy,0,50,S004_P0016,Friday
Clothing,West,130,78.91,10,Snowy,0,65,S004_P0017,Friday
Furniture,West,80,152.27,10,Snowy,0,73,S004_P0018,Friday
Clothing,West,95,49.62,10,Snowy,1,57,S004_P0019,Friday
Furniture,West,236,109.29,5,Snowy,0,40,S004_P0020,Friday
Groceries,North,284,14.19,0,Sunny,0,135,S005_P0001,Friday
Electronics,North,426,35.72,10,Sunny,0,68,S005_P0002,Friday
Toys,North,198,32.25,5,Sunny,0,132,S005_P0003,Friday
Groceries,North,153,8.39,25,Sunny,1,213,S005_P0004,Friday
Groceries,North,135,19.17,5,Sunny,0,169,S005_P0005,Friday
Groceries,North,325,70.23,5,Sunny,0,152,S005_P0006,Friday
Groceries,North,337,74.78,25,Sunny,1,144,S005_P0007,Friday
Groceries,North,139,70.13,5,Sunny,0,151,S005_P0008,Friday
Groceries,North,220,90.07,20,Sunny,1,151,S005_P0009,Friday
Groceries,North,485,70.34,5,Sunny,0,152,S005_P0010,Friday
Electronics,North,76,90.64,10,Sunny,0,171,S005_P0011,Friday
Furniture,North,790,90.87,20,Sunny,1,40,S005_P0012,Friday
Groceries,North,442,86.61,10,Sunny,1,167,S005_P0013,Friday
Furniture,North,245,161.08,0,Sunny,0,53,S005_P0014,Friday
Groceries,North,384,58.11,10,Sunny,0,166,S005_P0015,Friday
Toys,North,599,36.68,10,Sunny,0,127,S005_P0016,Friday
Toys,North,141,34.88,5,Sunny,0,73,S005_P0017,Friday
Clothing,North,52,24.41,10,Sunny,0,150,S005_P0018,Friday
Furniture,North,223,154.13,15,Sunny,1,158,S005_P0019,Friday
Toys,North,146,31.53,10,Sunny,0,118,S005_P0020,Friday
Electronics,North,180,81.93,10,Sunny,1,175,S001_P0001,Saturday
Clothing,North,184,79.21,10,Sunny,0,200,S001_P0002,Saturday
Clothing,North,365,70.3,15,Sunny,1,224,S001_P0003,Saturday
Electronics,North,91,97.1,25,Sunny,1,136,S001_P0004,Saturday
Groceries,North,550,59.12,10,Sunny,0,131,S001_P0005,Saturday
Toys,North,384,36.11,10,Sunny,0,88,S001_P0006,Saturday
Groceries,North,279,23.52,10,Sunny,0,98,S001_P0007,Saturday
Electronics,North,50,39.95,5,Sunny,0,76,S001_P0008,Saturday
Clothing,North,181,115.64,0,Sunny,0,165,S001_P0009,Saturday
Furniture,North,664,135.69,0,Sunny,0,76,S001_P0010,Saturday
Furniture,North,216,178.08,0,Sunny,0,102,S001_P0011,Saturday
Groceries,North,146,76.81,5,Sunny,0,76,S001_P0012,Saturday
Toys,North,169,40.78,0,Sunny,0,163,S001_P0013,Saturday
Groceries,North,297,75.37,0,Sunny,0,108,S001_P0014,Saturday
Toys,North,131,17.88,0,Sunny,0,129,S001_P0015,Saturday
Groceries,North,194,29.37,20,Sunny,1,82,S001_P0016,Saturday
Toys,North,161,22.53,10,Sunny,1,108,S001_P0017,Saturday
Groceries,North,169,65.44,0,Sunny,0,121,S001_P0018,Saturday
Furniture,North,95,112.02,5,Sunny,0,87,S001_P0019,Saturday
Furniture,North,749,118.21,25,Sunny,1,146,S001_P0020,Saturday
Groceries,South,337,83.39,20,Sunny,1,185,S002_P0001,Saturday
Toys,South,680,36.18,10,Sunny,0,141,S002_P0002,Saturday
Groceries,South,542,94.44,10,Sunny,1,168,S002_P0003,Saturday
Groceries,South,87,44.85,15,Sunny,1,155,S002_P0004,Saturday
Electronics,South,643,85.3,10,Sunny,0,102,S002_P0005,Saturday
Clothing,South,72,73.04,10,Sunny,0,166,S002_P0006,Saturday
Toys,South,308,23.06,10,Sunny,0,65,S002_P0007,Saturday
Groceries,South,144,28.91,10,Sunny,0,172,S002_P0008,Saturday
Groceries,South,244,68.27,10,Sunny,0,164,S002_P0009,Saturday
Groceries,South,167,95.58,10,Sunny,0,139,S002_P0010,Saturday
Groceries,South,479,89.44,0,Sunny,0,79,S002_P0011,Saturday
Electronics,South,860,59.43,0,Sunny,0,54,S002_P0012,Saturday
Groceries,South,132,21.95,5,Sunny,0,95,S002_P0013,Saturday
Electronics,South,1455,109.95,10,Sunny,0,89,S002_P0014,Saturday
Clothing,South,519,78.15,0,Sunny,0,137,S002_P0015,Saturday
Clothing,South,253,89.22,10,Sunny,1,114,S002_P0016,Saturday
Toys,South,498,15.31,25,Sunny,1,87,S002_P0017,Saturday
Clothing,South,136,29.8,5,Sunny,0,117,S002_P0018,Saturday
Clothing,South,673,78.37,10,Sunny,0,79,S002_P0019,Saturday
Furniture,South,374,109.39,20,Sunny,1,90,S002_P0020,Saturday
Toys,East,508,14.53,25,Snowy,1,123,S003_P0001,Saturday
Groceries,East,596,62.15,5,Snowy,0,147,S003_P0002,Saturday
Electronics,East,112,97.34,20,Snowy,1,182,S003_P0003,Saturday
Groceries,East,647,21.57,15,Snowy,1,111,S003_P0004,Saturday
Toys,East,881,24.45,10,Snowy,0,136,S003_P0005,Saturday
Toys,East,104,32.76,10,Snowy,0,73,S003_P0006,Saturday
Groceries,East,841,19.42,0,Snowy,0,138,S003_P0007,Saturday
Clothing,East,353,111.08,0,Snowy,0,69,S003_P0008,Saturday
Groceries,East,237,52.07,10,Snowy,0,118,S003_P0009,Saturday
Groceries,East,186,40.55,5,Snowy,0,125,S003_P0010,Saturday
Electronics,East,116,110.39,5,Snowy,0,63,S003_P0011,Saturday
Furniture,East,150,87.51,10,Snowy,0,70,S003_P0012,Saturday
Groceries,East,187,75.31,5,Snowy,0,108,S003_P0013,Saturday
Groceries,East,579,78.35,10,Snowy,0,72,S003_P0014,Saturday
Groceries,East,972,79.18,5,Snowy,0,53,S003_P0015,Saturday
Electronics,East,232,118.07,25,Snowy,1,243,S003_P0016,Saturday
Furniture,East,892,93.1,20,Snowy,1,63,S003_P0017,Saturday
Furniture,East,783,130.11,10,Snowy,0,95,S003_P0018,Saturday
Groceries,East,204,55.12,5,Snowy,0,114,S003_P0019,Saturday
Clothing,East,1398,67.52,15,Snowy,1,100,S003_P0020,Saturday
Groceries,West,520,9.43,25,Snowy,1,121,S004_P0001,Saturday
Groceries,West,397,20.3,5,Snowy,0,98,S004_P0002,Saturday
Furniture,West,117,93.99,20,Snowy,1,30,S004_P0003,Saturday
Groceries,West,329,50.02,10,Snowy,1,108,S004_P0004,Saturday
Clothing,West,179,75.88,10,Snowy,0,142,S004_P0005,Saturday
Groceries,West,195,39.44,0,Snowy,0,105,S004_P0006,Saturday
Groceries,West,362,23.14,10,Snowy,0,66,S004_P0007,Saturday
Furniture,West,98,99.64,5,Snowy,0,77,S004_P0008,Saturday
Clothing,West,339,93.54,10,Snowy,0,65,S004_P0009,Saturday
Groceries,West,263,27.63,5,Snowy,0,118,S004_P0010,Saturday
Clothing,West,437,60.63,10,Snowy,0,117,S004_P0011,Saturday
Electronics,West,102,117.9,5,Snowy,0,102,S004_P0012,Saturday
Groceries,West,207,20.71,0,Snowy,0,85,S004_P0013,Saturday
Furniture,West,95,145.83,0,Snowy,0,38,S004_P0014,Saturday
Furniture,West,308,89.45,10,Snowy,0,67,S004_P0015,Saturday
Furniture,West,101,103.64,15,Snowy,1,84,S004_P0016,Saturday
Clothing,West,121,87.71,20,Snowy,1,133,S004_P0017,Saturday
Furniture,West,92,143.98,10,Snowy,0,72,S004_P0018,Saturday
Clothing,West,91,62.55,10,Snowy,0,143,S004_P0019,Saturday
Furniture,West,190,120.89,10,Snowy,1,81,S004_P0020,Saturday
Groceries,North,533,13.98,10,Sunny,1,187,S005_P0001,Saturday
Electronics,North,374,43.11,5,Sunny,0,107,S005_P0002,Saturday
Toys,North,205,28.15,15,Sunny,1,107,S005_P0003,Saturday
Groceries,North,177,8.24,20,Sunny,1,180,S005_P0004,Saturday
Groceries,North,497,15.65,0,Sunny,0,71,S005_P0005,Saturday
Groceries,North,1261,64.24,10,Sunny,0,140,S005_P0006,Saturday
Groceries,North,169,96.36,5,Sunny,0,150,S005_P0007,Saturday
Groceries,North,152,44.32,5,Sunny,0,20,S005_P0008,Saturday
Groceries,North,575,83.85,10,Sunny,0,89,S005_P0009,Saturday
Groceries,North,323,56.48,10,Sunny,0,113,S005_P0010,Saturday
Electronics,North,313,70.7,5,Sunny,0,73,S005_P0011,Saturday
Furniture,North,742,132.88,5,Sunny,0,82,S005_P0012,Saturday
Groceries,North,290,76.15,0,Sunny,0,105,S005_P0013,Saturday
Furniture,North,212,228.03,0,Sunny,0,161,S005_P0014,Saturday
Groceries,North,273,52.59,5,Sunny,0,113,S005_P0015,Saturday
Toys,North,465,34.02,25,Sunny,1,183,S005_P0016,Saturday
Toys,North,150,42.22,10,Sunny,1,150,S005_P0017,Saturday
Clothing,North,170,27.29,10,Sunny,0,213,S005_P0018,Saturday
Furniture,North,126,150.22,10,Sunny,0,129,S005_P0019,Saturday
Toys,North,158,29.87,15,Sunny,1,119,S005_P0020,Saturday
Electronics,North,54,71.17,10,Cloudy,0,126,S001_P0001,Sunday
Clothing,North,229,75.2,10,Cloudy,0,160,S001_P0002,Sunday
Clothing,North,175,48.23,5,Cloudy,0,72,S001_P0003,Sunday
Electronics,North,293,98.37,20,Cloudy,1,136,S001_P0004,Sunday
Groceries,North,409,58.46,25,Cloudy,1,193,S001_P0005,Sunday
Toys,North,322,44.29,5,Cloudy,0,118,S001_P0006,Sunday
Groceries,North,205,21.81,10,Cloudy,0,91,S001_P0007,Sunday
Electronics,North,68,45.72,5,Cloudy,0,117,S001_P0008,Sunday
Clothing,North,196,75.96,25,Cloudy,1,119,S001_P0009,Sunday
Furniture,North,605,94.62,25,Cloudy,1,56,S001_P0010,Sunday
Furniture,North,95,150.39,0,Cloudy,0,41,S001_P0011,Sunday
Groceries,North,468,76.94,5,Cloudy,0,91,S001_P0012,Sunday
Toys,North,231,28.63,10,Cloudy,0,82,S001_P0013,Sunday
Groceries,North,210,64.56,10,Cloudy,0,93,S001_P0014,Sunday
Toys,North,173,14.89,20,Cloudy,1,125,S001_P0015,Sunday
Groceries,North,130,36.49,5,Cloudy,0,95,S001_P0016,Sunday
Toys,North,82,19.69,15,Cloudy,1,85,S001_P0017,Sunday
Groceries,North,170,66.05,5,Cloudy,0,142,S001_P0018,Sunday
Furniture,North,96,103.79,15,Cloudy,1,97,S001_P0019,Sunday
Furniture,North,652,116.95,10,Cloudy,0,85,S001_P0020,Sunday
Groceries,South,147,84.08,10,Snowy,0,144,S002_P0001,Sunday
Toys,South,573,33.24,10,Snowy,0,113,S002_P0002,Sunday
Groceries,South,391,92.71,0,Snowy,0,142,S002_P0003,Sunday
Groceries,South,482,33.85,20,Snowy,1,99,S002_P0004,Sunday
Electronics,South,535,79.02,25,Snowy,1,119,S002_P0005,Sunday
Clothing,South,185,63.89,0,Snowy,0,87,S002_P0006,Sunday
Toys,South,248,26.41,10,Snowy,0,88,S002_P0007,Sunday
Groceries,South,195,24.28,10,Snowy,0,96,S002_P0008,Sunday
Groceries,South,448,62.4,10,Snowy,1,132,S002_P0009,Sunday
Groceries,South,133,88.88,10,Snowy,1,115,S002_P0010,Sunday
Groceries,South,403,102.69,5,Snowy,0,139,S002_P0011,Sunday
Electronics,South,820,60.92,10,Snowy,0,75,S002_P0012,Sunday
Groceries,South,463,23.46,5,Snowy,0,132,S002_P0013,Sunday
Electronics,South,1395,91.99,5,Snowy,0,16,S002_P0014,Sunday
Clothing,South,424,62.19,25,Snowy,1,140,S002_P0015,Sunday
Clothing,South,119,103.17,0,Snowy,0,145,S002_P0016,Sunday
