Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2022-01-08,S005,P0018,Clothing,North,164,55,0,19.9,10,Snowy,1,18.75,Winter,0,84
2022-01-08,S005,P0019,Furniture,North,199,72,0,118.86,10,Snowy,0,125.81,Winter,0,60
2022-01-08,S005,P0020,Toys,North,134,129,99,30.72,10,Snowy,0,26.36,Winter,0,110
2022-01-09,S001,P0001,Electronics,North,212,57,0,62.76,10,Sunny,0,67.11,Winter,0,87
2022-01-09,S001,P0002,Clothing,North,208,134,169,80.13,5,Sunny,0,87.22,Winter,0,183
2022-01-09,S001,P0003,Clothing,North,199,165,526,66.41,5,Sunny,0,64.8,Winter,0,157
2022-01-09,S001,P0004,Electronics,North,123,82,233,112.58,5,Sunny,0,119.28,Winter,0,124
2022-01-09,S001,P0005,Groceries,North,1198,88,0,56.42,5,Sunny,0,63.03,Winter,0,99
2022-01-09,S001,P0006,Toys,North,445,113,0,43.73,10,Sunny,0,43.22,Winter,0,132
2022-01-09,S001,P0007,Groceries,North,364,65,0,21.29,10,Sunny,0,24.82,Winter,0,84
2022-01-09,S001,P0008,Electronics,North,138,87,0,38.58,10,Sunny,0,44.2,Winter,0,81
2022-01-09,S001,P0009,Clothing,North,152,117,145,95.45,5,Sunny,0,104.23,Winter,0,133
2022-01-09,S001,P0010,Furniture,North,565,101,0,121.82,15,Sunny,1,133.27,Winter,0,107
2022-01-09,S001,P0011,Furniture,North,219,130,179,173.38,10,Sunny,0,158.23,Winter,0,110
2022-01-09,S001,P0012,Groceries,North,141,84,253,86.89,10,Sunny,0,80.21,Winter,0,131
2022-01-09,S001,P0013,Toys,North,100,100,98,30.92,10,Sunny,0,36.09,Winter,0,105
2022-01-09,S001,P0014,Groceries,North,292,178,0,94.42,0,Sunny,0,91.69,Winter,0,168
2022-01-09,S001,P0015,Toys,North,137,65,104,16.07,5,Sunny,0,15.17,Winter,0,95
2022-01-09,S001,P0016,Groceries,North,305,131,0,42.45,10,Sunny,0,49.21,Winter,0,163
2022-01-09,S001,P0017,Toys,North,98,70,93,17.97,25,Sunny,1,16.67,Winter,0,95
2022-01-09,S001,P0018,Groceries,North,229,81,0,58.15,10,Sunny,0,56.34,Winter,0,101
2022-01-09,S001,P0019,Furniture,North,74,44,67,110.34,0,Sunny,0,116.75,Winter,0,68
2022-01-09,S001,P0020,Furniture,North,507,217,786,131.7,25,Sunny,1,126.45,Winter,0,186
2022-01-09,S002,P0001,Groceries,South,441,85,0,72.8,10,Cloudy,0,77.77,Winter,0,97
2022-01-09,S002,P0002,Toys,South,248,98,200,35.31,0,Cloudy,0,31.8,Winter,0,99
2022-01-09,S002,P0003,Groceries,South,81,75,0,83.67,5,Cloudy,0,91.79,Winter,0,124
2022-01-09,S002,P0004,Groceries,South,143,83,0,37.02,5,Cloudy,0,44.17,Winter,0,75
2022-01-09,S002,P0005,Electronics,South,432,60,312,89.65,5,Cloudy,0,83.39,Winter,0,86
2022-01-09,S002,P0006,Clothing,South,162,136,137,81.45,0,Cloudy,0,71.23,Winter,0,149
2022-01-09,S002,P0007,Toys,South,0,0,0,29.68,10,Cloudy,0,35.85,Winter,0,142
2022-01-09,S002,P0008,Groceries,South,139,81,111,27.27,0,Cloudy,0,26.63,Winter,0,99
2022-01-09,S002,P0009,Groceries,South,441,91,0,71.1,0,Cloudy,0,83.59,Winter,0,140
2022-01-09,S002,P0010,Groceries,South,129,129,226,99.51,20,Cloudy,1,106.88,Winter,0,219
2022-01-09,S002,P0011,Groceries,South,459,91,0,95.2,5,Cloudy,0,105.75,Winter,0,114
2022-01-09,S002,P0012,Electronics,South,602,79,0,69.5,0,Cloudy,0,78.54,Winter,0,98
2022-01-09,S002,P0013,Groceries,South,544,118,0,22.14,10,Cloudy,0,21.55,Winter,0,114
2022-01-09,S002,P0014,Electronics,South,381,70,0,111.09,10,Cloudy,0,100.24,Winter,0,77
2022-01-09,S002,P0015,Clothing,South,516,109,0,68.62,0,Cloudy,0,79.51,Winter,0,95
2022-01-09,S002,P0016,Clothing,South,209,86,0,95.73,0,Cloudy,0,103.08,Winter,0,119
2022-01-09,S002,P0017,Toys,South,111,111,578,21.43,25,Cloudy,1,19.79,Winter,0,183
2022-01-09,S002,P0018,Clothing,South,191,81,0,25.49,5,Cloudy,0,23.69,Winter,0,70
2022-01-09,S002,P0019,Clothing,South,399,85,0,88.51,0,Cloudy,0,105.81,Winter,0,99
2022-01-09,S002,P0020,Furniture,South,104,104,0,143.21,20,Cloudy,1,127.5,Winter,0,162
2022-01-09,S003,P0001,Toys,East,337,109,0,16.03,10,Sunny,0,18.63,Winter,0,113
2022-01-09,S003,P0002,Groceries,East,633,91,0,65.38,0,Sunny,0,73.37,Winter,0,147
2022-01-09,S003,P0003,Electronics,East,225,96,154,113.16,0,Sunny,0,113.15,Winter,0,155
2022-01-09,S003,P0004,Groceries,East,413,108,0,20.27,10,Sunny,0,23.91,Winter,0,90
2022-01-09,S003,P0005,Toys,East,634,63,0,20.94,5,Sunny,0,19.8,Winter,0,72
2022-01-09,S003,P0006,Toys,East,152,86,115,35.45,10,Sunny,0,41.65,Winter,0,96
2022-01-09,S003,P0007,Groceries,East,476,123,0,18.9,10,Sunny,0,20.64,Winter,0,185
2022-01-09,S003,P0008,Clothing,East,200,104,0,122.87,0,Sunny,0,130.3,Winter,0,114
2022-01-09,S003,P0009,Groceries,East,136,136,126,64.71,5,Sunny,0,64.68,Winter,0,157
2022-01-09,S003,P0010,Groceries,East,187,151,138,41.46,10,Sunny,1,39.19,Winter,0,134
2022-01-09,S003,P0011,Electronics,East,202,52,0,102.05,10,Sunny,0,114.45,Winter,0,70
2022-01-09,S003,P0012,Furniture,East,72,72,0,93.38,10,Sunny,0,107.89,Winter,0,89
2022-01-09,S003,P0013,Groceries,East,1004,118,0,74.17,10,Sunny,0,69.48,Winter,0,121
2022-01-09,S003,P0014,Groceries,East,461,114,0,96.55,5,Sunny,0,107.64,Winter,0,119
2022-01-09,S003,P0015,Groceries,East,783,56,0,79.36,10,Sunny,0,85.95,Winter,0,67
2022-01-09,S003,P0016,Electronics,East,330,108,0,97.45,5,Sunny,0,115.42,Winter,0,102
2022-01-09,S003,P0017,Furniture,East,621,179,756,119.73,25,Sunny,1,127.49,Winter,0,162
2022-01-09,S003,P0018,Furniture,East,584,33,0,122.84,0,Sunny,0,117.33,Winter,0,37
2022-01-09,S003,P0019,Groceries,East,183,72,0,51.98,5,Sunny,0,57.91,Winter,0,95
2022-01-09,S003,P0020,Clothing,East,390,222,0,98.38,15,Sunny,1,118.52,Winter,0,263
2022-01-09,S004,P0001,Groceries,West,626,126,676,14.34,5,Cloudy,0,13.33,Winter,0,186
2022-01-09,S004,P0002,Groceries,West,296,144,0,22.25,0,Cloudy,0,26.25,Winter,0,127
2022-01-09,S004,P0003,Furniture,West,274,63,200,140.32,5,Cloudy,0,132.39,Winter,0,76
2022-01-09,S004,P0004,Groceries,West,405,95,0,49.28,10,Cloudy,0,46.15,Winter,0,88
2022-01-09,S004,P0005,Clothing,West,125,68,97,66.25,10,Cloudy,0,74.78,Winter,0,98
2022-01-09,S004,P0006,Groceries,West,58,58,0,41.55,0,Cloudy,0,45.83,Winter,0,139
2022-01-09,S004,P0007,Groceries,West,477,119,0,27.5,5,Cloudy,0,30.91,Winter,0,100
2022-01-09,S004,P0008,Furniture,West,122,55,94,90.81,10,Cloudy,0,97.59,Winter,0,81
2022-01-09,S004,P0009,Clothing,West,544,84,0,128.66,0,Cloudy,0,113.0,Winter,0,113
2022-01-09,S004,P0010,Groceries,West,784,99,0,21.73,25,Cloudy,1,20.17,Winter,0,116
2022-01-09,S004,P0011,Clothing,West,466,88,0,57.43,10,Cloudy,0,57.03,Winter,0,100
2022-01-09,S004,P0012,Electronics,West,175,109,0,114.07,10,Cloudy,0,122.13,Winter,0,125
2022-01-09,S004,P0013,Groceries,West,282,113,0,19.09,10,Cloudy,0,21.23,Winter,0,108
2022-01-09,S004,P0014,Furniture,West,306,45,0,160.04,5,Cloudy,0,159.53,Winter,0,62
2022-01-09,S004,P0015,Furniture,West,196,63,0,99.97,0,Cloudy,0,88.42,Winter,0,69
2022-01-09,S004,P0016,Furniture,West,174,30,0,100.04,10,Cloudy,0,86.31,Winter,0,45
2022-01-09,S004,P0017,Clothing,West,174,174,230,122.29,10,Cloudy,1,137.95,Winter,0,214
2022-01-09,S004,P0018,Furniture,West,146,81,71,158.72,10,Cloudy,0,135.77,Winter,0,85
2022-01-09,S004,P0019,Clothing,West,118,109,151,62.54,10,Cloudy,0,68.99,Winter,0,143
2022-01-09,S004,P0020,Furniture,West,132,67,0,102.05,25,Cloudy,1,112.26,Winter,0,85
2022-01-09,S005,P0001,Groceries,North,91,77,0,11.26,5,Sunny,0,10.85,Winter,0,79
2022-01-09,S005,P0002,Electronics,North,453,95,0,38.29,10,Sunny,0,33.55,Winter,0,87
2022-01-09,S005,P0003,Toys,North,183,81,110,28.09,10,Sunny,0,34.0,Winter,0,104
2022-01-09,S005,P0004,Groceries,North,131,125,107,8.3,0,Sunny,0,7.31,Winter,0,105
2022-01-09,S005,P0005,Groceries,North,219,107,256,15.91,10,Sunny,0,16.81,Winter,0,123
2022-01-09,S005,P0006,Groceries,North,354,134,0,66.61,0,Sunny,0,60.42,Winter,0,117
2022-01-09,S005,P0007,Groceries,North,284,67,0,77.16,0,Sunny,0,75.0,Winter,0,65
2022-01-09,S005,P0008,Groceries,North,201,38,0,47.04,10,Sunny,0,51.73,Winter,0,47
2022-01-09,S005,P0009,Groceries,North,297,81,0,104.96,5,Sunny,0,96.01,Winter,0,127
2022-01-09,S005,P0010,Groceries,North,569,233,518,73.1,10,Sunny,1,88.08,Winter,0,207
2022-01-09,S005,P0011,Electronics,North,440,88,0,82.88,0,Sunny,0,79.91,Winter,0,89
2022-01-09,S005,P0012,Furniture,North,522,40,0,110.49,0,Sunny,0,126.73,Winter,0,34
2022-01-09,S005,P0013,Groceries,North,535,110,0,76.82,5,Sunny,0,75.64,Winter,0,108
2022-01-09,S005,P0014,Furniture,North,166,98,0,181.82,0,Sunny,0,158.58,Winter,0,86
2022-01-09,S005,P0015,Groceries,North,400,93,0,47.25,10,Sunny,0,43.87,Winter,0,96
2022-01-09,S005,P0016,Toys,North,592,74,0,35.87,5,Sunny,0,33.85,Winter,0,102
2022-01-09,S005,P0017,Toys,North,135,117,137,37.94,10,Sunny,1,32.27,Winter,0,114
2022-01-09,S005,P0018,Clothing,North,109,105,112,21.83,10,Sunny,0,23.3,Winter,0,129
2022-01-09,S005,P0019,Furniture,North,127,30,83,110.82,10,Sunny,0,118.18,Winter,0,42
2022-01-09,S005,P0020,Toys,North,104,104,199,34.99,25,Sunny,1,42.18,Winter,0,248
2022-01-10,S001,P0001,Electronics,North,403,88,0,68.99,5,Cloudy,0,81.14,Winter,0,99
2022-01-10,S001,P0002,Clothing,North,243,192,0,74.31,10,Cloudy,1,78.49,Winter,0,175
2022-01-10,S001,P0003,Clothing,North,476,109,0,59.9,10,Cloudy,0,54.6,Winter,0,140
2022-01-10,S001,P0004,Electronics,North,41,32,0,84.98,0,Cloudy,0,92.98,Winter,0,31
2022-01-10,S001,P0005,Groceries,North,1110,142,0,61.16,10,Cloudy,0,65.97,Winter,0,142
2022-01-10,S001,P0006,Toys,North,332,51,0,39.24,0,Cloudy,0,38.52,Winter,0,67
2022-01-10,S001,P0007,Groceries,North,299,166,0,26.19,15,Cloudy,1,25.75,Winter,0,152
2022-01-10,S001,P0008,Electronics,North,51,51,132,43.59,15,Cloudy,1,52.42,Winter,0,138
2022-01-10,S001,P0009,Clothing,North,180,180,174,107.23,5,Cloudy,0,118.55,Winter,0,175
2022-01-10,S001,P0010,Furniture,North,464,60,0,125.13,5,Cloudy,0,112.97,Winter,0,68
2022-01-10,S001,P0011,Furniture,North,89,89,188,171.1,0,Cloudy,0,206.83,Winter,0,90
2022-01-10,S001,P0012,Groceries,North,219,108,0,92.85,10,Cloudy,0,90.63,Winter,0,154
2022-01-10,S001,P0013,Toys,North,98,98,114,33.19,5,Cloudy,0,35.15,Winter,0,110
2022-01-10,S001,P0014,Groceries,North,114,107,0,67.09,10,Cloudy,0,72.16,Winter,0,105
2022-01-10,S001,P0015,Toys,North,176,74,109,15.42,10,Cloudy,0,17.93,Winter,0,115
2022-01-10,S001,P0016,Groceries,North,174,75,0,35.68,10,Cloudy,0,32.83,Winter,0,89
2022-01-10,S001,P0017,Toys,North,121,85,77,20.01,15,Cloudy,1,17.98,Winter,0,90
2022-01-10,S001,P0018,Groceries,North,148,148,218,88.17,10,Cloudy,1,75.18,Winter,0,259
2022-01-10,S001,P0019,Furniture,North,97,53,52,100.04,5,Cloudy,0,117.28,Winter,0,56
2022-01-10,S001,P0020,Furniture,North,290,22,0,72.13,25,Cloudy,1,81.55,Winter,0,21
2022-01-10,S002,P0001,Groceries,South,356,147,407,92.41,5,Cloudy,0,88.99,Winter,0,140
2022-01-10,S002,P0002,Toys,South,150,61,0,27.48,15,Cloudy,1,30.15,Winter,0,88
2022-01-10,S002,P0003,Groceries,South,250,110,0,89.45,5,Cloudy,0,77.47,Winter,0,130
2022-01-10,S002,P0004,Groceries,South,310,84,212,37.68,5,Cloudy,0,45.01,Winter,0,80
2022-01-10,S002,P0005,Electronics,South,372,94,0,106.04,0,Cloudy,0,100.79,Winter,0,122
2022-01-10,S002,P0006,Clothing,South,163,116,124,64.91,10,Cloudy,0,73.71,Winter,0,125
2022-01-10,S002,P0007,Toys,South,492,161,0,31.33,10,Cloudy,1,28.42,Winter,0,143
2022-01-10,S002,P0008,Groceries,South,169,114,103,25.46,10,Cloudy,1,30.11,Winter,0,127
2022-01-10,S002,P0009,Groceries,South,350,59,0,60.43,0,Cloudy,0,65.04,Winter,0,89
2022-01-10,S002,P0010,Groceries,South,226,182,200,101.82,10,Cloudy,0,121.22,Winter,0,181
2022-01-10,S002,P0011,Groceries,South,368,65,0,87.8,10,Cloudy,0,83.43,Winter,0,90
2022-01-10,S002,P0012,Electronics,South,523,126,707,76.85,10,Cloudy,0,65.9,Winter,0,149
2022-01-10,S002,P0013,Groceries,South,426,96,0,22.43,10,Cloudy,0,20.78,Winter,0,118
2022-01-10,S002,P0014,Electronics,South,311,80,0,126.79,10,Cloudy,0,121.62,Winter,0,117
2022-01-10,S002,P0015,Clothing,South,407,65,0,65.99,0,Cloudy,0,75.98,Winter,0,84
2022-01-10,S002,P0016,Clothing,South,532,140,0,95.41,10,Cloudy,0,90.03,Winter,0,136
2022-01-10,S002,P0017,Toys,South,442,103,0,18.81,20,Cloudy,1,21.5,Winter,0,131
2022-01-10,S002,P0018,Clothing,South,110,110,148,23.86,25,Cloudy,1,26.25,Winter,0,138
2022-01-10,S002,P0019,Clothing,South,314,111,0,87.49,5,Cloudy,0,94.21,Winter,0,111
2022-01-10,S002,P0020,Furniture,South,498,86,0,112.29,20,Cloudy,1,121.05,Winter,0,98
2022-01-10,S003,P0001,Toys,East,228,96,202,16.94,5,Cloudy,0,17.9,Winter,0,113
2022-01-10,S003,P0002,Groceries,East,542,183,727,63.2,20,Cloudy,1,72.68,Winter,0,220
2022-01-10,S003,P0003,Electronics,East,283,66,0,83.72,10,Cloudy,0,71.25,Winter,0,91
2022-01-10,S003,P0004,Groceries,East,305,49,0,19.53,5,Cloudy,0,20.91,Winter,0,64
2022-01-10,S003,P0005,Toys,East,571,43,0,18.63,10,Cloudy,0,20.43,Winter,0,69
2022-01-10,S003,P0006,Toys,East,181,92,0,35.1,10,Cloudy,0,30.26,Winter,0,78
2022-01-10,S003,P0007,Groceries,East,353,108,0,15.05,25,Cloudy,1,14.05,Winter,0,149
2022-01-10,S003,P0008,Clothing,East,451,85,0,107.02,15,Cloudy,1,102.14,Winter,0,106
2022-01-10,S003,P0009,Groceries,East,126,106,135,54.33,10,Cloudy,0,64.59,Winter,0,132
2022-01-10,S003,P0010,Groceries,East,174,97,157,47.61,0,Cloudy,0,46.16,Winter,0,145
2022-01-10,S003,P0011,Electronics,East,379,94,0,149.55,0,Cloudy,0,144.56,Winter,0,140
2022-01-10,S003,P0012,Furniture,East,182,43,0,80.32,10,Cloudy,0,87.49,Winter,0,48
2022-01-10,S003,P0013,Groceries,East,886,161,0,81.49,5,Cloudy,0,89.92,Winter,0,152
2022-01-10,S003,P0014,Groceries,East,347,127,332,104.46,0,Cloudy,0,115.53,Winter,0,128
2022-01-10,S003,P0015,Groceries,East,727,138,0,96.09,10,Cloudy,0,110.49,Winter,0,125
2022-01-10,S003,P0016,Electronics,East,222,128,250,106.66,5,Cloudy,0,112.33,Winter,0,131
2022-01-10,S003,P0017,Furniture,East,442,83,0,113.54,20,Cloudy,1,105.88,Winter,0,105
2022-01-10,S003,P0018,Furniture,East,551,39,0,122.41,10,Cloudy,1,114.14,Winter,0,63
2022-01-10,S003,P0019,Groceries,East,111,88,96,55.22,0,Cloudy,0,64.81,Winter,0,98
2022-01-10,S003,P0020,Clothing,East,168,168,979,93.11,25,Cloudy,1,81.4,Winter,0,271
2022-01-10,S004,P0001,Groceries,West,500,138,0,12.72,0,Cloudy,0,15.09,Winter,0,142
2022-01-10,S004,P0002,Groceries,West,152,152,309,21.6,15,Cloudy,1,23.84,Winter,0,174
2022-01-10,S004,P0003,Furniture,West,211,62,0,136.67,10,Cloudy,0,135.22,Winter,0,84
2022-01-10,S004,P0004,Groceries,West,310,41,0,47.32,0,Cloudy,0,52.51,Winter,0,62
2022-01-10,S004,P0005,Clothing,West,154,74,108,73.22,0,Cloudy,0,78.04,Winter,0,96
2022-01-10,S004,P0006,Groceries,West,307,63,0,35.07,0,Cloudy,0,32.13,Winter,0,71
2022-01-10,S004,P0007,Groceries,West,358,53,0,20.07,15,Cloudy,1,23.25,Winter,0,44
2022-01-10,S004,P0008,Furniture,West,161,126,101,103.15,15,Cloudy,1,90.65,Winter,0,122
2022-01-10,S004,P0009,Clothing,West,460,170,498,135.11,0,Cloudy,0,156.6,Winter,0,146
2022-01-10,S004,P0010,Groceries,West,685,42,0,22.11,10,Cloudy,0,20.09,Winter,0,68
2022-01-10,S004,P0011,Clothing,West,378,56,0,54.14,5,Cloudy,0,65.38,Winter,0,82
2022-01-10,S004,P0012,Electronics,West,66,66,63,96.77,10,Cloudy,0,108.38,Winter,0,75
2022-01-10,S004,P0013,Groceries,West,780,173,0,22.51,10,Cloudy,0,24.18,Winter,0,164
2022-01-10,S004,P0014,Furniture,West,261,51,0,164.16,5,Cloudy,0,155.15,Winter,0,69
2022-01-10,S004,P0015,Furniture,West,133,83,0,104.1,0,Cloudy,0,109.69,Winter,0,95
2022-01-10,S004,P0016,Furniture,West,144,62,0,124.42,0,Cloudy,0,117.68,Winter,0,75
2022-01-10,S004,P0017,Clothing,West,230,76,0,83.44,20,Cloudy,1,98.43,Winter,0,116
2022-01-10,S004,P0018,Furniture,West,136,106,108,128.85,25,Cloudy,1,140.04,Winter,0,92
2022-01-10,S004,P0019,Clothing,West,160,96,150,64.64,10,Cloudy,0,62.84,Winter,0,136
2022-01-10,S004,P0020,Furniture,West,340,69,0,113.2,15,Cloudy,1,111.06,Winter,0,65
2022-01-10,S005,P0001,Groceries,North,313,131,0,12.03,5,Cloudy,0,13.64,Winter,0,114
2022-01-10,S005,P0002,Electronics,North,358,130,497,45.9,20,Cloudy,1,43.64,Winter,0,189
2022-01-10,S005,P0003,Toys,North,212,155,136,32.4,5,Cloudy,0,34.42,Winter,0,133
2022-01-10,S005,P0004,Groceries,North,113,61,79,7.55,5,Cloudy,0,6.46,Winter,0,92
2022-01-10,S005,P0005,Groceries,North,112,78,0,13.34,10,Cloudy,0,14.97,Winter,0,70
2022-01-10,S005,P0006,Groceries,North,872,55,0,57.85,0,Cloudy,0,64.62,Winter,0,89
2022-01-10,S005,P0007,Groceries,North,217,111,288,87.12,10,Cloudy,1,91.98,Winter,0,152
2022-01-10,S005,P0008,Groceries,North,163,146,116,63.14,10,Cloudy,1,69.15,Winter,0,133
2022-01-10,S005,P0009,Groceries,North,720,126,0,119.96,5,Cloudy,0,114.73,Winter,0,174
2022-01-10,S005,P0010,Groceries,North,336,87,0,70.78,0,Cloudy,0,70.74,Winter,0,136
2022-01-10,S005,P0011,Electronics,North,352,45,0,68.44,5,Cloudy,0,66.94,Winter,0,50
2022-01-10,S005,P0012,Furniture,North,482,93,492,151.97,0,Cloudy,0,142.67,Winter,0,107
2022-01-10,S005,P0013,Groceries,North,425,94,457,79.93,5,Cloudy,0,91.51,Winter,0,137
2022-01-10,S005,P0014,Furniture,North,412,72,0,160.8,5,Cloudy,0,170.6,Winter,0,81
2022-01-10,S005,P0015,Groceries,North,307,137,225,53.55,10,Cloudy,0,50.1,Winter,0,137
2022-01-10,S005,P0016,Toys,North,518,86,0,31.25,10,Cloudy,0,35.52,Winter,0,92
2022-01-10,S005,P0017,Toys,North,155,118,165,42.06,10,Cloudy,1,36.76,Winter,0,149
2022-01-10,S005,P0018,Clothing,North,116,116,161,22.21,10,Cloudy,1,26.36,Winter,0,135
2022-01-10,S005,P0019,Furniture,North,97,97,213,141.81,10,Cloudy,0,139.44,Winter,0,95
2022-01-10,S005,P0020,Toys,North,199,197,200,31.28,25,Cloudy,1,30.97,Winter,0,179
2022-01-11,S001,P0001,Electronics,North,315,112,0,73.71,0,Cloudy,0,85.29,Winter,0,103
2022-01-11,S001,P0002,Clothing,North,51,51,176,73.44,15,Cloudy,1,66.83,Winter,0,172
2022-01-11,S001,P0003,Clothing,North,367,89,0,56.98,10,Cloudy,0,55.54,Winter,0,123
2022-01-11,S001,P0004,Electronics,North,242,49,0,98.78,5,Cloudy,0,87.66,Winter,0,69
2022-01-11,S001,P0005,Groceries,North,968,80,0,53.96,15,Cloudy,1,53.94,Winter,0,103
2022-01-11,S001,P0006,Toys,North,281,85,0,35.91,10,Cloudy,1,32.42,Winter,0,72
2022-01-11,S001,P0007,Groceries,North,133,133,0,27.21,10,Cloudy,0,31.56,Winter,0,164
2022-01-11,S001,P0008,Electronics,North,132,86,96,47.22,0,Cloudy,0,43.79,Winter,0,95
2022-01-11,S001,P0009,Clothing,North,174,174,188,105.27,5,Cloudy,0,116.58,Winter,0,168
2022-01-11,S001,P0010,Furniture,North,404,82,500,144.24,0,Cloudy,0,166.65,Winter,0,109
2022-01-11,S001,P0011,Furniture,North,179,69,0,146.6,5,Cloudy,0,160.39,Winter,0,61
2022-01-11,S001,P0012,Groceries,North,364,136,0,87.87,10,Cloudy,1,84.25,Winter,0,134
2022-01-11,S001,P0013,Toys,North,114,84,80,31.51,10,Cloudy,0,26.92,Winter,0,95
2022-01-11,S001,P0014,Groceries,North,355,99,329,58.9,25,Cloudy,1,70.84,Winter,0,122
2022-01-11,S001,P0015,Toys,North,211,100,0,14.0,25,Cloudy,1,13.98,Winter,0,126
2022-01-11,S001,P0016,Groceries,North,607,85,0,37.94,10,Cloudy,1,37.18,Winter,0,108
2022-01-11,S001,P0017,Toys,North,113,88,98,21.69,10,Cloudy,0,20.59,Winter,0,97
2022-01-11,S001,P0018,Groceries,North,218,49,0,49.44,10,Cloudy,0,42.62,Winter,0,55
2022-01-11,S001,P0019,Furniture,North,96,18,0,87.02,5,Cloudy,0,95.58,Winter,0,22
2022-01-11,S001,P0020,Furniture,North,268,101,0,130.72,15,Cloudy,1,138.49,Winter,0,156
2022-01-11,S002,P0001,Groceries,South,209,93,0,82.63,10,Sunny,0,88.52,Winter,0,138
2022-01-11,S002,P0002,Toys,South,289,83,0,27.21,10,Sunny,1,28.66,Winter,0,69
2022-01-11,S002,P0003,Groceries,South,562,58,0,73.23,0,Sunny,0,79.82,Winter,0,69
2022-01-11,S002,P0004,Groceries,South,226,48,0,38.32,5,Sunny,0,35.21,Winter,0,70
2022-01-11,S002,P0005,Electronics,South,278,108,441,83.53,20,Sunny,1,87.97,Winter,0,133
2022-01-11,S002,P0006,Clothing,South,171,171,210,76.07,20,Sunny,1,67.67,Winter,0,208
2022-01-11,S002,P0007,Toys,South,772,111,0,32.95,5,Sunny,0,30.12,Winter,0,142
2022-01-11,S002,P0008,Groceries,South,158,137,145,31.15,5,Sunny,0,28.13,Winter,0,161
2022-01-11,S002,P0009,Groceries,South,291,143,356,82.18,5,Sunny,0,72.39,Winter,0,194
2022-01-11,S002,P0010,Groceries,South,244,142,0,93.68,10,Sunny,0,108.91,Winter,0,150
2022-01-11,S002,P0011,Groceries,South,829,93,0,107.39,10,Sunny,0,106.72,Winter,0,155
2022-01-11,S002,P0012,Electronics,South,397,87,0,59.97,15,Sunny,1,52.9,Winter,0,87
2022-01-11,S002,P0013,Groceries,South,330,85,273,22.76,5,Sunny,0,20.52,Winter,0,106
2022-01-11,S002,P0014,Electronics,South,939,203,919,142.46,25,Sunny,1,129.42,Winter,0,229
2022-01-11,S002,P0015,Clothing,South,342,178,0,67.32,25,Sunny,1,57.59,Winter,0,168
2022-01-11,S002,P0016,Clothing,South,392,217,393,88.81,25,Sunny,1,105.87,Winter,0,196
2022-01-11,S002,P0017,Toys,South,339,156,0,22.94,5,Sunny,0,26.95,Winter,0,140
2022-01-11,S002,P0018,Clothing,South,148,46,0,24.77,5,Sunny,0,29.76,Winter,0,76
2022-01-11,S002,P0019,Clothing,South,973,75,0,91.42,0,Sunny,0,88.1,Winter,0,93
2022-01-11,S002,P0020,Furniture,South,412,166,375,136.37,20,Sunny,1,130.43,Winter,0,144
2022-01-11,S003,P0001,Toys,East,132,129,0,18.9,0,Sunny,0,17.83,Winter,0,115
2022-01-11,S003,P0002,Groceries,East,359,123,0,57.99,10,Sunny,1,65.16,Winter,0,142
2022-01-11,S003,P0003,Electronics,East,217,128,178,123.23,0,Sunny,0,131.1,Winter,0,208
2022-01-11,S003,P0004,Groceries,East,256,85,256,21.05,5,Sunny,0,25.06,Winter,0,85
2022-01-11,S003,P0005,Toys,East,528,181,767,21.8,25,Sunny,1,19.73,Winter,0,160
2022-01-11,S003,P0006,Toys,East,89,89,217,48.43,15,Sunny,1,43.61,Winter,0,209
2022-01-11,S003,P0007,Groceries,East,245,131,0,18.48,0,Sunny,0,17.35,Winter,0,122
2022-01-11,S003,P0008,Clothing,East,366,119,0,124.3,5,Sunny,0,150.2,Winter,0,135
2022-01-11,S003,P0009,Groceries,East,155,155,223,67.37,10,Sunny,0,62.28,Winter,0,192
2022-01-11,S003,P0010,Groceries,East,234,134,0,41.89,5,Sunny,0,37.06,Winter,0,119
2022-01-11,S003,P0011,Electronics,East,285,123,317,150.34,0,Sunny,0,150.16,Winter,0,142
2022-01-11,S003,P0012,Furniture,East,139,83,130,88.54,10,Sunny,1,95.97,Winter,0,73
2022-01-11,S003,P0013,Groceries,East,725,102,0,66.12,10,Sunny,0,70.45,Winter,0,101
2022-01-11,S003,P0014,Groceries,East,220,144,431,100.61,15,Sunny,1,111.45,Winter,0,172
2022-01-11,S003,P0015,Groceries,East,589,158,786,122.99,10,Sunny,1,110.96,Winter,0,196
2022-01-11,S003,P0016,Electronics,East,94,94,412,100.18,25,Sunny,1,111.87,Winter,0,195
2022-01-11,S003,P0017,Furniture,East,359,58,0,117.21,10,Sunny,0,103.75,Winter,0,79
2022-01-11,S003,P0018,Furniture,East,512,86,532,144.77,5,Sunny,0,159.5,Winter,0,111
2022-01-11,S003,P0019,Groceries,East,119,57,71,47.35,5,Sunny,0,56.07,Winter,0,69
2022-01-11,S003,P0020,Clothing,East,891,68,0,58.39,25,Sunny,1,55.8,Winter,0,94
2022-01-11,S004,P0001,Groceries,West,362,215,0,14.47,0,Cloudy,0,16.55,Winter,0,190
2022-01-11,S004,P0002,Groceries,West,0,0,372,23.33,10,Cloudy,1,26.55,Winter,0,182
